sura,ayat,topic,confidence,text
2,83,19,0.05338092474716398,"(Ingatlah) ketika Kami mengambil perjanjian dari Bani Israil,  Janganlah kamu menyembah selain Allah..."
2,84,30,0.6566629387195159,(Ingatlah) ketika Kami mengambil perjanjianmu (agar) kamu tidak menumpahkan darahmu (membunuh orang)...
2,85,-1,0.0,"Kemudian, kamu (Bani Israil) membunuh dirimu (sesamamu) dan mengusir segolongan darimu dari kampung ..."
2,86,2,1.0,"Mereka itulah orang-orang yang membeli kehidupan dunia dengan (kehidupan) akhirat. Maka, azabnya tid..."
2,87,12,0.6679827795212976,"Sungguh, Kami benar-benar telah menganugerahkan Kitab (Taurat) kepada Musa dan Kami menyusulkan sete..."
2,88,3,0.5007869873087107,"Mereka berkata,  Hati kami tertutup.” Tidak! Allah telah melaknat mereka itu karena keingkaran merek..."
2,89,10,0.019674695719917815,"Setelah sampai kepada mereka Kitab (Al-Qur'an) dari Allah yang membenarkan apa yang ada pada mereka,..."
2,90,10,0.1391757492372704,Buruk sekali (perbuatan) mereka menjual dirinya dengan mengingkari apa yang diturunkan Allah karena ...
2,91,4,0.046386185898796194,"Apabila dikatakan kepada mereka,  Berimanlah pada apa yang diturunkan Allah (Al-Qur'an),” mereka men..."
2,92,-1,0.0,"Sungguh, Musa benar-benar telah datang kepadamu dengan bukti-bukti kebenaran. Kemudian, kamu mengamb..."
2,93,32,0.11360373954060135,(Ingatlah) ketika Kami mengambil janjimu dan Kami angkat gunung (Sinai) di atasmu (seraya berfirman)...
2,94,2,1.0,"Katakanlah (Nabi Muhammad),  Jika negeri akhirat di sisi Allah khusus untukmu, bukan untuk orang lai..."
2,95,2,0.46407497656993085,"Akan tetapi, mereka tidak akan menginginkan kematian itu sama sekali karena (dosa-dosa) yang telah d..."
2,96,-1,0.0,Engkau (Nabi Muhammad) sungguh-sungguh akan mendapati mereka (orang-orang Yahudi) sebagai manusia ya...
2,97,-1,0.0,"Katakanlah (Nabi Muhammad),  Siapa yang menjadi musuh Jibril?” Padahal, dialah yang telah menurunkan..."
2,98,16,0.16496322429373417,"Siapa yang menjadi musuh Allah, malaikat-malaikat-Nya, rasul-rasul-Nya, Jibril, dan Mikail, sesunggu..."
2,99,5,0.3504829243069181,"Sungguh, Kami benar-benar telah menurunkan ayat-ayat yang jelas kepadamu (Nabi Muhammad), dan tidakl..."
2,100,3,1.0,"Mengapa setiap kali mereka mengikat janji, sekelompok mereka melanggarnya? Bahkan, sebagian besar me..."
2,101,12,0.49805268130893077,Setelah datang kepada mereka Rasul (Nabi Muhammad) dari Allah yang membenarkan apa yang ada pada mer...
2,102,25,0.14777429530394934,Mereka mengikuti apa yang dibaca oleh setan-setan pada masa Kerajaan Sulaiman. Sulaiman itu tidak ku...
2,103,3,0.3136411603053938,"Seandainya mereka benar-benar beriman dan bertakwa, pahala dari Allah pasti lebih baik, seandainya m..."
2,104,-1,0.0,"Wahai orang-orang yang beriman, janganlah kamu katakan,  Rā‘inā.” Akan tetapi, katakanlah,  Unẓurnā”..."
2,105,10,0.05407239070123115,Orang-orang kafir dari golongan Ahlulkitab dan orang-orang musyrik tidak menginginkan diturunkannya ...
2,106,-1,0.0,"Ayat yang Kami nasakh (batalkan) atau Kami jadikan (manusia) lupa padanya, pasti Kami ganti dengan y..."
2,107,0,1.0,Apakah engkau tidak mengetahui bahwa Allah memiliki kerajaan langit dan bumi? (Ketahuilah bahwa) tid...
2,108,-1,0.0,Ataukah kamu menghendaki untuk meminta Rasulmu (Nabi Muhammad) seperti halnya Musa (pernah) diminta ...
2,109,-1,0.0,Banyak di antara Ahlulkitab menginginkan agar mereka dapat mengembalikan kamu setelah kamu beriman m...
2,110,-1,0.0,Dirikanlah salat dan tunaikanlah zakat. Segala kebaikan yang kamu kerjakan untuk dirimu akan kamu da...
2,111,-1,0.0,"Mereka (Yahudi dan Nasrani) berkata,  Tidak akan masuk surga kecuali orang Yahudi atau Nasrani.”) It..."
2,112,27,0.018727619909987944,"Tidak demikian! Orang yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan, akan mendap..."
2,113,-1,0.0,"Orang Yahudi berkata,  Orang Nasrani itu tidak menganut sesuatu (agama yang benar)” dan orang-orang ..."
2,114,4,0.21214092611685606,Siapakah yang lebih zalim daripada orang yang melarang masjid-masjid Allah digunakan sebagai tempat ...
2,115,-1,0.0,"Hanya milik Allah timur dan barat. Ke mana pun kamu menghadap, di sanalah wajah Allah.) Sesungguhnya..."
2,116,0,0.39839114685095034,"Mereka berkata,  Allah mengangkat anak.” Maha Suci Allah, bahkan milik-Nyalah apa yang di langit dan..."
2,117,0,0.12019193972258127,"(Allah) pencipta langit dan bumi. Apabila Dia hendak menetapkan sesuatu, Dia hanya berkata kepadanya..."
2,118,-1,0.0,"Orang-orang yang tidak mengetahui berkata,  Mengapa Allah tidak berbicara dengan kita atau datang ta..."
2,119,23,1.0,Sesungguhnya Kami telah mengutusmu (Nabi Muhammad) dengan hak sebagai pembawa berita gembira dan pem...
2,120,-1,0.0,Orang-orang Yahudi dan Nasrani tidak akan pernah rela kepadamu (Nabi Muhammad) sehingga engkau mengi...
2,121,3,0.03207492754686313,"Orang-orang yang telah Kami beri kitab suci, mereka membacanya sebagaimana mestinya, itulah orang-or..."
2,122,8,1.0,"Wahai Bani Israil, ingatlah nikmat-Ku yang telah Aku anugerahkan kepadamu dan sesungguhnya Aku telah..."
2,123,-1,0.0,Takutlah kamu pada hari (ketika) tidak seorang pun dapat menggantikan (membela) orang lain sedikit p...
2,124,-1,0.0,"(Ingatlah) ketika Ibrahim diuji Tuhannya dengan beberapa kalimat, lalu dia melaksanakannya dengan se..."
2,125,4,0.1165413752076585,(Ingatlah) ketika Kami menjadikan rumah itu (Ka‘bah) tempat berkumpul dan tempat yang aman bagi manu...
2,126,-1,0.0,"(Ingatlah) ketika Ibrahim berdoa,  Ya Tuhanku, jadikanlah (negeri Makkah) ini negeri yang aman dan b..."
2,127,4,0.05203722241281205,"(Ingatlah) ketika Ibrahim meninggikan fondasi Baitullah bersama Ismail (seraya berdoa),  Ya Tuhan ka..."
2,128,-1,0.0,"Ya Tuhan kami, jadikanlah kami berdua orang yang berserah diri kepada-Mu, (jadikanlah) dari keturuna..."
2,129,5,0.27025496444343217,"Ya Tuhan kami, utuslah di antara mereka seorang rasul dari kalangan mereka, yang membacakan kepada m..."
2,130,-1,0.0,Siapa yang membenci agama Ibrahim selain orang yang memperbodoh dirinya sendiri? Kami benar-benar te...
2,131,-1,0.0,"(Ingatlah) ketika Tuhan berfirman kepadanya (Ibrahim),  Berserahdirilah!” Dia menjawab,  Aku bersera..."
2,132,4,1.0,"Ibrahim mewasiatkan (ucapan) itu kepada anak-anaknya dan demikian pula Ya‘qub,  Wahai anak-anakku, s..."
2,133,50,1.0,"Apakah kamu (hadir) menjadi saksi menjelang kematian Ya‘qub ketika dia berkata kepada anak-anaknya, ..."
2,134,40,1.0,Itulah umat yang telah lalu. Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu u...
2,135,-1,0.0,"Mereka berkata,  Jadilah kamu (penganut) Yahudi atau Nasrani, niscaya kamu mendapat petunjuk.” Katak..."
2,136,4,0.07190891189297864,"Katakanlah (wahai orang-orang yang beriman),  Kami beriman kepada Allah, pada apa yang diturunkan ke..."
2,137,3,0.28442760852093707,"Jika mereka telah mengimani apa yang kamu imani, sungguh mereka telah mendapat petunjuk. Akan tetapi..."
2,138,46,1.0,(Peliharalah) sibgah Allah.) Siapa yang lebih baik sibgahnya daripada Allah? Hanya kepada-Nya kami m...
2,139,-1,0.0,"Katakanlah (Nabi Muhammad),  Apakah kamu (Yahudi dan Nasrani) hendak berdebat dengan kami tentang Al..."
2,140,-1,0.0,"Apakah kamu juga berkata bahwa Ibrahim, Ismail, Ishaq, Ya‘qub, dan keturunannya adalah penganut Yahu..."
2,141,40,0.8582893350586819,Itulah umat yang telah lalu. Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu u...
2,142,-1,0.0,"Orang-orang yang kurang akal di antara manusia akan berkata,  Apakah yang memalingkan mereka (kaum m..."
2,143,-1,0.0,Demikian pula Kami telah menjadikan kamu (umat Islam) umat pertengahan) agar kamu menjadi saksi atas...
2,144,4,0.102281257139097,"Sungguh, Kami melihat wajahmu (Nabi Muhammad) sering menengadah ke langit. Maka, pasti akan Kami pal..."
2,145,5,0.3375405727039255,"Sungguh, jika engkau (Nabi Muhammad) mendatangkan ayat-ayat (keterangan) kepada orang-orang yang dib..."
2,146,-1,0.0,Orang-orang yang telah Kami anugerahi Kitab (Taurat dan Injil) mengenalnya (Nabi Muhammad)) seperti ...
2,147,7,1.0,"Kebenaran itu dari Tuhanmu. Maka, janganlah sekali-kali engkau (Nabi Muhammad) termasuk orang-orang ..."
2,148,-1,0.0,"Bagi setiap umat ada kiblat yang dia menghadap ke arahnya. Maka, berlomba-lombalah kamu dalam berbag..."
2,149,4,0.12269105562776454,"Dari mana pun engkau (Nabi Muhammad) keluar, hadapkanlah wajahmu ke arah Masjidilharam. Sesungguhnya..."
2,150,4,0.12514043942271308,"Dari mana pun engkau (Nabi Muhammad) keluar, maka hadapkanlah wajahmu ke arah Masjidilharam. Di mana..."
2,151,5,0.2668991324246639,"Sebagaimana (Kami telah menyempurnakan nikmat kepadamu), Kami pun mengutus kepadamu seorang Rasul (N..."
2,152,8,0.25959588402921835,"Maka, ingatlah kepada-Ku, Aku pun akan ingat kepadamu. Bersyukurlah kepada-Ku dan janganlah kamu ing..."
2,153,31,0.2647551893979068,"Wahai orang-orang yang beriman, mohonlah pertolongan (kepada Allah) dengan sabar dan salat. Sesunggu..."
2,154,2,1.0,"Janganlah kamu mengatakan bahwa orang-orang yang terbunuh di jalan Allah (mereka) telah mati. Namun,..."
2,155,-1,0.0,"Kami pasti akan mengujimu dengan sedikit ketakutan dan kelaparan, kekurangan harta, jiwa, dan buah-b..."
2,156,-1,0.0,"(yaitu) orang-orang yang apabila ditimpa musibah, mereka mengucapkan  Innā lillāhi wa innā ilaihi rā..."
2,157,-1,0.0,Mereka itulah yang memperoleh ampunan dan rahmat dari Tu-hannya dan mereka itulah orang-orang yang m...
2,158,4,0.04643485440150583,"Sesungguhnya Safa dan Marwah merupakan sebagian syiar (agama) Allah.) Maka, siapa beribadah haji ke ..."
2,159,-1,0.0,Sesungguhnya orang-orang yang menyembunyikan apa yang telah Kami turunkan berupa keterangan-keterang...
2,160,1,0.04721008940217155,"kecuali orang-orang yang telah bertobat, mengadakan perbaikan, dan menjelaskan(-nya).) Mereka itulah..."
2,161,16,0.38331183928615015,"Sesungguhnya orang-orang yang kufur dan mati dalam keadaan kafir, mereka itu mendapat laknat Allah, ..."
2,162,-1,0.0,"Mereka kekal di dalamnya (laknat). Tidak akan diringankan azab dari mereka, dan mereka tidak diberi ..."
2,163,-1,0.0,Tuhan kamu adalah Tuhan Yang Maha Esa. Tidak ada tuhan selain Dia Yang Maha Pengasih lagi Maha Penya...
2,164,0,0.027655514311573762,"Sesungguhnya pada penciptaan langit dan bumi, pergantian malam dan siang,) bahtera yang berlayar di ..."
2,165,3,0.17511278401399066,Di antara manusia ada yang menjadikan (sesuatu) selain Allah sebagai tandingan-tandingan (bagi-Nya) ...
2,166,-1,0.0,(Yaitu) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti saat mereka ...
2,167,-1,0.0,"Orang-orang yang mengikuti berkata,  Andaikan saja kami mendapat kesempatan kembali (ke dunia), tent..."
2,168,6,0.031437343142503404,"Wahai manusia, makanlah sebagian (makanan) di bumi yang halal lagi baik dan janganlah mengikuti lang..."
2,169,1,0.07249316296804528,Sesungguhnya (setan) hanya menyuruh kamu untuk berbuat jahat dan keji serta mengatakan tentang Allah...
2,170,11,0.01976602438965144,"Apabila dikatakan kepada mereka,  Ikutilah apa yang telah diturunkan Allah,” mereka menjawab,  Tidak..."
2,171,45,1.0,Perumpamaan (penyeru) orang-orang yang kufur adalah seperti (penggembala) yang meneriaki (gembalaann...
2,172,-1,0.0,"Wahai orang-orang yang beriman, makanlah apa-apa yang baik yang Kami anugerahkan kepadamu dan bersyu..."
2,173,-1,0.0,"Sesungguhnya Dia hanya mengharamkan atasmu bangkai, darah, daging babi, dan (daging) hewan yang dise..."
2,174,-1,0.0,"Sesungguhnya orang-orang yang menyembunyikan apa yang telah diturunkan Allah, yaitu Kitab (Taurat), ..."
2,175,23,0.2848675599015302,"Mereka itulah yang membeli kesesatan dengan petunjuk dan azab dengan ampunan. Maka, alangkah beranin..."
2,176,5,1.0,Yang demikian itu disebabkan Allah telah menurunkan kitab suci dengan hak. Sesungguhnya orang-orang ...
2,177,16,0.05461860047065068,"Kebajikan itu bukanlah menghadapkan wajahmu ke arah timur dan barat, melainkan kebajikan itu ialah (..."
2,178,-1,0.0,"Wahai orang-orang yang beriman, diwajibkan kepadamu (melaksanakan) kisas berkenaan dengan orang-oran..."
2,179,2,1.0,"Dalam kisas itu ada (jaminan) kehidupan bagimu, wahai orang-orang yang berakal agar kamu bertakwa."
2,180,2,1.0,"Diwajibkan kepadamu, apabila seseorang di antara kamu didatangi (tanda-tanda) maut sedang dia mening..."
2,181,14,0.5044780053132859,"Siapa yang mengubahnya (wasiat itu), setelah mendengarnya, sesungguhnya dosanya hanya bagi orang yan..."
2,182,14,0.2268032261464889,"Akan tetapi, siapa yang khawatir terhadap pewasiat (akan berlaku) tidak adil atau berbuat dosa, lalu..."
2,183,3,1.0,"Wahai orang-orang yang beriman, diwajibkan atas kamu berpuasa sebagaimana diwajibkan atas orang-oran..."
2,184,19,0.07220680120227262,"(Yaitu) beberapa hari tertentu. Maka, siapa di antara kamu sakit atau dalam perjalanan (lalu tidak b..."
2,185,-1,0.0,"Bulan Ramadan adalah (bulan) yang di dalamnya diturunkan 
Al-Qur'an sebagai petunjuk bagi manusia da..."
2,186,31,0.24143556356737816,"Apabila hamba-hamba-Ku bertanya kepadamu (Nabi Muhammad) tentang Aku, sesungguhnya Aku dekat. Aku me..."
2,187,6,0.04800578445227195,Dihalalkan bagimu pada malam puasa bercampur dengan istrimu. Mereka adalah pakaian bagimu dan kamu a...
2,188,-1,0.0,Janganlah kamu makan harta di antara kamu dengan jalan yang batil dan (janganlah) kamu membawa (urus...
2,189,-1,0.0,"Mereka bertanya kepadamu (Nabi Muhammad) tentang bulan sabit.) Katakanlah,  Itu adalah (penunjuk) wa..."
2,190,-1,0.0,Perangilah di jalan Allah orang-orang yang memerangi kamu dan jangan melampaui batas. Sesungguhnya A...
2,191,4,0.2231014063165103,Bunuhlah mereka (yang memerangimu) di mana pun kamu jumpai dan usirlah mereka dari tempat mereka men...
2,192,1,0.05573723345099862,"Namun, jika mereka berhenti (memusuhimu), sesungguhnya Allah Maha Pengampun lagi Maha Penyayang."
2,193,3,0.05882551433875414,Perangilah mereka itu sampai tidak ada lagi fitnah dan agama (ketaatan) hanya bagi Allah semata. Jik...
2,194,-1,0.0,Bulan haram dengan bulan haram) dan (terhadap) sesuatu yang dihormati) berlaku (hukum) kisas. Oleh s...
2,195,22,0.1554194796465844,"Berinfaklah di jalan Allah, janganlah jerumuskan dirimu ke dalam kebinasaan, dan berbuatbaiklah. Ses..."
2,196,4,0.05721124244608941,"Sempurnakanlah ibadah haji dan umrah karena Allah. Akan tetapi, jika kamu terkepung (oleh musuh), (s..."
2,197,-1,0.0,(Musim) haji itu (berlangsung pada) bulan-bulan yang telah dimaklumi.) Siapa yang mengerjakan (ibada...
2,198,-1,0.0,Bukanlah suatu dosa bagimu mencari karunia dari Tuhanmu (pada musim haji). Apabila kamu bertolak dar...
2,199,1,0.041995229135626984,"Kemudian, bertolaklah kamu dari tempat orang-orang bertolak (Arafah) dan mohonlah ampunan kepada All..."
2,200,50,1.0,"Apabila kamu telah menyelesaikan manasik (rangkaian ibadah) haji, berzikirlah kepada Allah sebagaima..."
2,201,-1,0.0,"Di antara mereka ada juga yang berdoa,  Ya Tuhan kami, berilah kami kebaikan di dunia dan kebaikan d..."
2,202,40,1.0,Mereka itulah yang memperoleh bagian dari apa yang telah mereka kerjakan. Allah Maha Cepat perhitung...
2,203,14,1.0,Berzikirlah kepada Allah pada hari yang telah ditentukan jumlahnya.) Siapa yang mempercepat (meningg...
2,204,-1,0.0,Di antara manusia ada yang pembicaraannya tentang kehidupan dunia mengagumkan engkau (Nabi Muhammad)...
2,205,26,1.0,"Apabila berpaling (dari engkau atau berkuasa), dia berusaha untuk berbuat kerusakan di bumi serta me..."
